date,ticker,close,fg_score,fg_rating,fg_bucket,ret1,fwd1,fwd5,fwd20
2020-04-28,DIA,241.09,41,fear,fear,-0.0009530913310127,0.0222323613588286,-0.0094985275208427,0.060890124020075514
2020-04-29,DIA,246.45,46,neutral,neutral,0.0222323613588286,-0.013106106715358,-0.0389125583282612,0.032055183607222586
2020-04-30,DIA,243.22,47,neutral,neutral,-0.013106106715358,-0.0244223336896636,-0.0177205821889647,0.045514349148918644
2020-05-01,DIA,237.28,42,fear,fear,-0.0244223336896636,0.000590020229265,0.0267194875252865,0.07581759946055297
2020-05-04,DIA,237.42,44,fear,fear,0.000590020229265,0.005812484205206,0.0216493976918541,0.08605003790750584
2020-05-05,DIA,238.8,44,fear,fear,0.005812484205206,-0.0081239530988274,-0.0030150753768843,0.10205192629815747
2020-05-06,DIA,236.86,40,fear,fear,-0.0081239530988274,0.0086549016296546,-0.0170564890652706,0.11175377860339428
2020-05-07,DIA,238.91,41,fear,fear,0.0086549016296546,0.0197145368548825,-0.0090410614875894,0.13657862793520584
2020-05-08,DIA,243.62,45,neutral,neutral,0.0197145368548825,-0.004351038502586,-0.0275428946720301,0.05590674000492572
2020-05-11,DIA,242.56,44,fear,fear,-0.004351038502586,-0.0184696569920843,0.0138934696569921,0.07528034300791553
2020-05-12,DIA,238.08,38,fear,fear,-0.0184696569920843,-0.0220934139784947,0.0173891129032257,0.09643817204301078
2020-05-13,DIA,232.82,38,fear,fear,-0.0220934139784947,0.0168799931277381,0.0554505626664376,0.1450476763164676
2020-05-14,DIA,236.75,39,fear,fear,0.0168799931277381,0.000675818373812,0.0349313621964098,0.13583949313621974
2020-05-15,DIA,236.91,39,fear,fear,0.000675818373812,0.0380735300325019,0.0336414672238403,0.1289941327930439
2020-05-18,DIA,245.93,49,neutral,neutral,0.0380735300325019,-0.0150855934615541,0.0175659740576585,0.08461757410645307
2020-05-19,DIA,242.22,47,neutral,neutral,-0.0150855934615541,0.014490958632648,0.0559408801915615,0.1015605647758236
2020-05-20,DIA,245.73,53,neutral,neutral,0.014490958632648,-0.0028893500997028,0.0350791519147031,0.09201155740039875
2020-05-21,DIA,245.02,52,neutral,neutral,-0.0028893500997028,-0.0005713819280059,0.0378336462329604,0.1018692351644764
2020-05-22,DIA,244.88,50,neutral,neutral,-0.0005713819280059,0.0219291081345964,0.0424289447892847,0.08906403136229991
2020-05-26,DIA,250.25,51,neutral,neutral,0.0219291081345964,0.022057942057942,0.0303696303696303,0.05770229770229769
2020-05-27,DIA,255.77,54,neutral,neutral,0.022057942057942,-0.0055518630019157,0.0289322438128005,0.03980138405598772
2020-05-28,DIA,254.35,50,neutral,neutral,-0.0055518630019157,-0.0002358954196972,0.0353056811480243,0.0376646353449971
2020-05-29,DIA,254.29,52,neutral,neutral,-0.0002358954196972,0.0038538676314445,0.0678359353494042,0.044083526682134604
2020-06-01,DIA,255.27,58,greed,greed,0.0038538676314445,0.0101069455870255,0.0823050103811648,0.03137854036902089
2020-06-02,DIA,257.85,58,greed,greed,0.0101069455870255,0.0206321504750823,0.0602288152026371,0.025208454527826253
2020-06-03,DIA,263.17,61,greed,greed,0.0206321504750823,0.0006079720332863,0.0277007257666146,0.01348937948854357
2020-06-04,DIA,263.33,62,greed,greed,0.0006079720332863,0.0311776098431626,-0.0429119355941214,0.019291383435233515
2020-06-05,DIA,271.54,66,greed,greed,0.0311776098431626,0.0174559917507548,-0.0545039404875893,0.0016940413935331057
2020-07-09,DIA,257.24,53,neutral,neutral,-0.0133476526541884,0.0139169647022234,0.0397683097496501,0.06476442232934213
2020-07-10,DIA,260.82,59,greed,greed,0.0139169647022234,0.0008434935971168,0.0226976458860517,0.052910052910052956
2020-07-13,DIA,261.04,53,neutral,neutral,0.0008434935971168,0.0212611094085195,0.022142200429053,0.0655072019613851
2020-07-14,DIA,266.59,62,greed,greed,0.0212611094085195,0.0087025019693163,0.0065643872613376,0.039761431411530906
2020-07-15,DIA,268.91,63,greed,greed,0.0087025019693163,-0.0053549514707522,0.0039790264400727,0.04138931240935627
2020-07-16,DIA,267.47,62,greed,greed,-0.0053549514707522,-0.0027292780498747,-0.0029162149026059,0.044677907802744186
2020-07-17,DIA,266.74,63,greed,greed,-0.0027292780498747,0.0002999175226812,-0.0076853865187074,0.04896153557771613
2020-07-20,DIA,266.82,66,greed,greed,0.0002999175226812,0.0056967243834793,-0.0032606251405441,0.045461359718162044
2020-07-21,DIA,268.34,65,greed,greed,0.0056967243834793,0.006111649400015,-0.0164343743012594,0.036744428709845775
2020-07-22,DIA,269.98,65,greed,greed,0.006111649400015,-0.0121860878583599,-0.0165938217645752,0.02759463663975105
2020-07-23,DIA,266.69,68,greed,greed,-0.0121860878583599,-0.0074993438074169,-0.0127863811916458,0.04192133188346022
2020-07-24,DIA,264.69,63,greed,greed,-0.0074993438074169,0.0047602856171369,-0.0012845215157353,0.05515886508746089
2020-07-27,DIA,265.95,66,greed,greed,0.0047602856171369,-0.0075954126715547,0.0028952810678699,0.06478661402519277
2020-07-28,DIA,263.93,62,greed,greed,-0.0075954126715547,0.0059485469632099,0.0169741977039368,0.0708142310461107
2020-07-29,DIA,265.5,65,greed,greed,0.0059485469632099,-0.008361581920904,0.0244821092278719,0.06753295668549908
2020-07-30,DIA,263.28,61,greed,greed,-0.008361581920904,0.0040641142509876,0.0403372835004558,0.08264965056213935
2020-07-31,DIA,264.35,65,greed,greed,0.0040641142509876,0.0089653867978058,0.0388500094571591,0.08454700208057486
2020-08-03,DIA,266.72,67,greed,greed,0.0089653867978058,0.0063362327534493,0.0428164367126573,0.06583683263347309
2020-08-04,DIA,268.41,68,greed,greed,0.0063362327534493,0.0133750605417084,0.0327111508513093,0.06847732945866396
2020-08-05,DIA,272.0,70,greed,greed,0.0133750605417084,0.0069852941176469,0.0295588235294117,0.07062499999999992
2020-08-06,DIA,273.9,74,greed,greed,0.0069852941176469,0.0026286966046003,0.0201533406352685,0.03446513326031398
2020-08-07,DIA,274.62,72,greed,greed,0.0026286966046003,0.0128177117471415,0.0188624280824412,0.026035976986381097
2020-08-10,DIA,278.14,75,extreme greed,extreme greed,0.0128177117471415,-0.0034155461278492,0.0029122024879557,-0.009779247860789425
2020-08-11,DIA,277.19,71,greed,greed,-0.0034155461278492,0.010281756196111,0.0036437100905515,0.009596305783036996
2020-08-12,DIA,280.04,74,greed,greed,0.010281756196111,-0.0022139694329381,-0.0093200971289816,-0.015176403370947007
2020-08-13,DIA,279.42,72,greed,greed,-0.0022139694329381,0.0013599599169709,-0.0055472049244864,-0.008338701596163628
2020-08-14,DIA,279.8,72,greed,greed,0.0013599599169709,-0.0030378842030022,-0.0018227305218012,0.002609006433166409
2020-08-17,DIA,278.95,71,greed,greed,-0.0030378842030022,-0.0026886538806237,0.0151640078867181,0.0058433411005556395
2020-08-18,DIA,278.2,70,greed,greed,-0.0026886538806237,-0.0027677929547087,0.0158878504672896,0.010172537742631143
2020-08-19,DIA,277.43,68,greed,greed,-0.0027677929547087,0.0015859856540387,0.0216270771005298,0.0077136574991889355
2020-08-20,DIA,277.87,70,greed,greed,0.0015859856540387,0.005110303379278,0.0258034332601577,-0.004858387015510932
2020-08-21,DIA,279.29,70,greed,greed,0.005110303379278,0.0139281750152171,0.0265315621755164,-0.028106985570553984
2020-08-24,DIA,283.18,73,greed,greed,0.0139281750152171,-0.0019775407867786,0.0038844551168866,-0.036619817783741807
2020-08-25,DIA,282.62,74,greed,greed,-0.0019775407867786,0.0028660392045856,0.0147547944236077,-0.053216332885146204
2020-08-26,DIA,283.43,75,extreme greed,extreme greed,0.0028660392045856,0.0056804149172635,0.0274494584200684,-0.054087428994813475
2020-08-27,DIA,285.04,76,extreme greed,extreme greed,0.0056804149172635,0.0058237440359245,-0.0059640752175135,-0.046800449059781195
2020-08-28,DIA,286.7,78,extreme greed,extreme greed,0.0058237440359245,-0.0084408789675619,-0.0171956749215207,-0.03767003836763171
2020-08-31,DIA,284.28,74,greed,greed,-0.0084408789675619,0.0088293232024765,-0.0311664556071477,-0.03468411425355269
2020-09-01,DIA,286.79,77,extreme greed,extreme greed,0.0088293232024765,0.0154119739181979,-0.0241988911747271,-0.03239304020363339
2020-09-02,DIA,291.21,78,extreme greed,extreme greed,0.0154119739181979,-0.0270251708389135,-0.0529514783146182,-0.04488170049105455
2020-09-03,DIA,283.34,58,greed,greed,-0.0270251708389135,-0.005541046093033,-0.022058304510482,-0.02308180983976835
2020-09-04,DIA,281.77,59,greed,greed,-0.005541046093033,-0.0225361110125278,-0.0044007523866984,-0.0009227384036625295
2020-09-08,DIA,275.42,54,neutral,neutral,-0.0225361110125278,0.0160845254520369,0.0187350228741556,0.00835088228886795
2020-09-09,DIA,279.85,66,greed,greed,0.0160845254520369,-0.0145077720207253,0.004216544577452,0.010970162587100207
2020-09-10,DIA,275.79,59,greed,greed,-0.0145077720207253,0.0047137314623444,0.0137060807135862,0.03082055186917582
2020-09-11,DIA,277.09,58,greed,greed,0.0047137314623444,0.0124147388935003,-0.0020570933631671,0.031902991807716025
2020-09-14,DIA,280.53,59,greed,greed,0.0124147388935003,0.0001782340569635,-0.0324029515559832,0.028267921434427717
2020-09-15,DIA,280.58,59,greed,greed,0.0001782340569635,0.0016038206572099,-0.0276926366811604,0.021954522774253422
2020-09-16,DIA,281.03,56,greed,greed,0.0016038206572099,-0.0051951748923602,-0.0478596591111268,0.014589189766217212
2020-09-17,DIA,279.57,53,neutral,neutral,-0.0051951748923602,-0.0109096111886111,-0.0410272919125799,0.019565761705476366
2020-09-18,DIA,276.52,52,neutral,neutral,-0.0109096111886111,-0.0183711847244322,-0.0174309272385361,0.03417474323737902
2020-09-21,DIA,271.44,51,neutral,neutral,-0.0183711847244322,0.0050471559092248,0.0164308871205423,0.03901414677276737
2020-09-22,DIA,272.81,52,neutral,neutral,0.0050471559092248,-0.0191708515083758,0.0059015431985631,0.03716872548660235
2020-09-23,DIA,267.58,46,neutral,neutral,-0.0191708515083758,0.0019433440466403,0.0370730248897526,0.05377830929067959
2020-09-24,DIA,268.1,48,neutral,neutral,0.0019433440466403,0.0134278254382691,0.0374487131667287,0.05800074599030195
2020-09-25,DIA,271.7,49,neutral,neutral,0.0134278254382691,0.0154582259845417,0.0187707029812294,0.04284136915715858
2020-09-28,DIA,275.9,50,neutral,neutral,0.0154582259845417,-0.0053642624139179,0.0203334541500543,0.0039869517941283905
2020-09-29,DIA,274.42,44,fear,fear,-0.0053642624139179,0.0112236717440419,0.0120253625829021,0.0008745718242110964
2020-09-30,DIA,277.5,45,neutral,neutral,0.0112236717440419,0.0023063063063062,0.0195315315315316,-0.04331531531531525
2020-10-01,DIA,278.14,41,fear,fear,0.0023063063063062,-0.0048177176961241,0.0221111670381823,-0.041525850291220294
2020-10-02,DIA,276.8,40,fear,fear,-0.0048177176961241,0.0170158959537571,0.0329841040462428,-0.04241329479768789
2020-10-05,DIA,281.51,45,neutral,neutral,0.0170158959537571,-0.0134631096586265,0.0246882881602783,-0.04372846435295372
2020-10-06,DIA,277.72,44,fear,fear,-0.0134631096586265,0.0187238945700705,0.0324787555811607,-0.011054299294253384
2020-10-07,DIA,282.92,51,neutral,neutral,0.0187238945700705,0.0048423582638201,0.0078113954474763,-0.015587445214194914
2020-10-08,DIA,284.29,53,neutral,neutral,0.0048423582638201,0.0057687572549156,0.0026381511836504,-0.0013366632663829028
2020-10-09,DIA,285.93,55,greed,greed,0.0057687572549156,0.0088483195187631,0.0001398943797432,-0.009477844227608084
2020-10-12,DIA,288.46,60,greed,greed,0.0088483195187631,-0.005962698467725,-0.0222907855508562,0.01130139360743274
2020-10-13,DIA,286.74,56,greed,greed,-0.005962698467725,-0.0056148427146544,-0.0132175489990933,0.027097719188114603
2020-10-14,DIA,285.13,55,greed,greed,-0.0056148427146544,-0.0003156454950372,-0.0110826640479779,0.03149440606039357
2020-10-15,DIA,285.04,59,greed,greed,-0.0003156454950372,0.0032626999719338,-0.0048765085602022,0.02108476003367945
2020-10-16,DIA,285.97,62,greed,greed,0.0032626999719338,-0.0137776689862575,-0.0091967688918419,0.03210126936391911
2020-10-19,DIA,282.03,59,greed,greed,-0.0137776689862575,0.0032620643193987,-0.0178349820941033,0.06364571144913679
2020-10-20,DIA,282.95,58,greed,greed,0.0032620643193987,-0.003463509453967,-0.0292984626259055,0.054285209400954285
2020-10-21,DIA,281.97,63,greed,greed,-0.003463509453967,0.005958080646877,-0.0584813987303614,0.04535943540092904
2020-10-22,DIA,283.65,69,greed,greed,0.005958080646877,-0.0010928961748634,-0.0601445443328044,0.04117750749162703
2020-10-23,DIA,283.34,67,greed,greed,-0.0010928961748634,-0.0223759440954329,-0.064516129032258,0.03243453095221288
2020-10-26,DIA,277.0,44,fear,fear,-0.0223759440954329,-0.0084476534296028,-0.028158844765343,0.0681949458483754
2020-10-27,DIA,274.66,47,neutral,neutral,-0.0084476534296028,-0.0334231413383819,-3.640865069554078e-05,0.0938250928420592
2020-10-28,DIA,265.48,33,fear,fear,-0.0334231413383819,0.0041811059213499,0.0490809100497211,0.12528250715684794
2020-10-29,DIA,266.59,33,fear,fear,0.0041811059213499,-0.0057391500056265,0.0649686784950676,0.12247271090438515
2020-10-30,DIA,265.06,29,fear,fear,-0.0057391500056265,0.0156191051082772,0.0685127895570814,0.11906738097034635
2020-11-02,DIA,269.2,25,fear,fear,0.0156191051082772,0.0202451708766715,0.0836552748885588,0.10861812778603273
2020-11-03,DIA,274.65,32,fear,fear,0.0202451708766715,0.0140542508647369,0.0723102129983617,0.08931367194611335
2020-11-04,DIA,278.51,36,fear,fear,0.0140542508647369,0.0193888908836308,0.0560123514415999,0.07737603676708202
2020-11-05,DIA,283.91,41,fear,fear,0.0193888908836308,-0.0024303476453805,0.0251488147652425,0.06579549857349141
2020-11-06,DIA,283.22,40,fear,fear,-0.0024303476453805,0.0300120048019207,0.0421227314455192,0.0631311348068639
2020-11-09,DIA,291.72,54,neutral,neutral,0.0300120048019207,0.0095639654463182,0.0283148224324694,0.03592485945427108
2020-11-10,DIA,294.51,58,greed,greed,0.0095639654463182,-0.0013581881769718,0.0129027876812333,0.021629146718277835
2020-11-11,DIA,294.11,66,greed,greed,-0.0013581881769718,-0.0104042705110333,0.0022100574614938,0.021862568426779118
2020-11-12,DIA,291.05,55,greed,greed,-0.0104042705110333,0.0140869266449061,0.0147053770829752,0.033946057378457295
2020-11-13,DIA,295.15,59,greed,greed,0.0140869266449061,0.0163645603930207,-0.0088768422835846,0.013383025580213606
2020-11-16,DIA,299.98,71,greed,greed,0.0163645603930207,-0.0055670378025202,-0.0136342422828189,0.00880058670578034
2020-11-17,DIA,298.31,67,greed,greed,-0.0055670378025202,-0.0119003720961415,0.0071067010827663,0.012872515168784068
2020-11-18,DIA,294.76,63,greed,greed,-0.0119003720961415,0.0019337766318361,0.0135025105170307,0.02961731578233145
2020-11-19,DIA,295.33,64,greed,greed,0.0019337766318361,-0.009480919649206,0.0132394270815698,0.02224630074831542
2020-11-20,DIA,292.53,62,greed,greed,-0.009480919649206,0.0114860014357502,0.0139814719857793,0.032851331487368865
2020-11-23,DIA,295.89,75,extreme greed,extreme greed,0.0114860014357502,0.0153435398289905,0.0086180675250937,0.014126871472506698
2020-11-24,DIA,300.43,88,extreme greed,extreme greed,0.0153435398289905,-0.0056252704456944,-0.0041607029923775,0.002829278034816649
2020-11-25,DIA,298.74,91,extreme greed,extreme greed,-0.0056252704456944,0.0016736961906673,0.0044185579433619,0.010979447010778512
2020-11-27,DIA,299.24,92,extreme greed,extreme greed,0.0016736961906673,-0.0087555139687207,0.0111950274027534,0.01590696430958425
2020-11-30,DIA,296.62,88,extreme greed,extreme greed,-0.0087555139687207,0.0061357966421684,0.0151034994268761,0.023059807160676876
2020-12-01,DIA,298.44,85,extreme greed,extreme greed,0.0061357966421684,0.002479560380646,0.0125988473394986,0.019065808872805245
2020-12-02,DIA,299.18,87,extreme greed,extreme greed,0.002479560380646,0.0029413730864362,0.0056821980078882,0.022093722842436037
2020-12-03,DIA,300.06,85,extreme greed,extreme greed,0.0029413730864362,0.0084316470039325,0.0015996800639872,0.007531826967939715
2020-12-04,DIA,302.59,89,extreme greed,extreme greed,0.0084316470039325,-0.0049241547969197,-0.0054859711160314,0.0041310023464093334
2020-12-07,DIA,301.1,88,extreme greed,extreme greed,-0.0049241547969197,0.0036532713384256,-0.0066423115244105,0.023613417469279165
2020-12-08,DIA,302.2,82,extreme greed,extreme greed,0.0036532713384256,-0.0043679682329582,0.0013898080741232,0.02746525479814696
2020-12-09,DIA,300.88,80,extreme greed,extreme greed,-0.0043679682329582,-0.0011300186120711,0.0042209518745013,0.03376761499601178
2020-12-10,DIA,300.54,77,extreme greed,extreme greed,-0.0011300186120711,0.001297664204432,0.0098156651360883,0.032042323817129154
2020-12-11,DIA,300.93,76,extreme greed,extreme greed,0.001297664204432,-0.0060811484398364,0.0032233409763067,0.03259894327584489
2020-12-14,DIA,299.1,69,greed,greed,-0.0060811484398364,0.0117686392510865,0.0101638248077564,0.03854898027415571
2020-12-15,DIA,302.62,69,greed,greed,0.0117686392510865,-0.0015531029013284,-0.0084264093582711,0.0245522437380213
2020-12-16,DIA,302.15,69,greed,greed,-0.0015531029013284,0.0044348833360914,-0.0028793645540294,0.01975839814661601
2020-12-17,DIA,303.49,71,greed,greed,0.0044348833360914,-0.0052390523575737,-0.0048436521796435,0.019209858644436337
2020-12-18,DIA,301.9,63,greed,greed,-0.0052390523575737,0.0007949652202716,0.0069559456773766,0.03269294468367011
2020-12-21,DIA,302.14,63,greed,greed,0.0007949652202716,-0.0068511286158734,0.0043688356391076,0.032203614218574234
2020-12-22,DIA,300.07,59,greed,greed,-0.0068511286158734,0.0040323924417635,0.0135301762921984,0.03299230179624766
2020-12-23,DIA,301.28,57,greed,greed,0.0040323924417635,0.0024561869357409,0.0149694636218802,0.02778146574614978
2020-12-24,DIA,302.02,54,neutral,neutral,0.0024561869357409,0.0065558572279982,0.0009933117012119,0.02440235745977089
2020-12-28,DIA,304.0,54,neutral,neutral,0.0065558572279982,-0.0017763157894737,-0.0005263157894738,-0.0024342105263158195
2020-12-29,DIA,303.46,52,neutral,neutral,-0.0017763157894737,0.0022078692414158,0.0156528043234693,0.008600804059843188
2020-12-30,DIA,304.13,50,neutral,neutral,0.0022078692414158,0.0054581922204322,0.0209449906290073,-0.014204452043533993
2020-12-31,DIA,305.79,51,neutral,neutral,0.0054581922204322,-0.0113476568887145,0.0171686451486314,-0.012328722325779255
2021-01-04,DIA,302.32,52,neutral,neutral,-0.0113476568887145,0.0050277851283406,0.0259658639851814,0.014884890182587986
2021-01-05,DIA,303.84,53,neutral,neutral,0.0050277851283406,0.0143825697735651,0.0227093206951027,0.011255924170616168
2021-01-06,DIA,308.21,59,greed,greed,0.0143825697735651,0.0074299990266377,0.0078517893643945,0.007981571006781209
2021-01-07,DIA,310.5,66,greed,greed,0.0074299990266377,0.0017391304347826,-0.0014492753623187,0.0033494363929147198
2021-01-08,DIA,311.04,71,greed,greed,0.0017391304347826,-0.0027970679012345,-0.0093878600823045,0.009162808641975198
2021-01-11,DIA,310.17,65,greed,greed,-0.0027970679012345,0.0018377019054067,-0.0027404326659574,0.012090144114517844
2021-01-12,DIA,310.74,69,greed,greed,0.0018377019054067,-0.000353993692476,0.0033146682113662,0.012100148033725914
2021-01-13,DIA,310.63,70,greed,greed,-0.000353993692476,-0.0018671731642145,0.0039918874545279,0.01303801950874034
2021-01-14,DIA,310.05,67,greed,greed,-0.0018671731642145,-0.0062248024512175,-0.0002580228995322,0.016094178358329332
2021-01-15,DIA,308.12,60,greed,greed,-0.0062248024512175,0.0038945865247306,0.0049655978190314,0.024211346228741982
2021-01-19,DIA,309.32,61,greed,greed,0.0038945865247306,0.0079206000258631,0.0002263028578817,0.02353549721970784
2021-01-20,DIA,311.77,69,greed,greed,0.0079206000258631,0.0003207492702954,-0.0272957629021394,0.012156397344196108
2021-01-21,DIA,311.87,63,greed,greed,0.0003207492702954,-0.0060922820405937,-0.0185974925449706,0.009779715907269091
2021-01-22,DIA,309.97,69,greed,greed,-0.0060922820405937,-0.0010323579701263,-0.032777365551505,0.016904861760815407
2021-01-25,DIA,309.65,66,greed,greed,-0.0010323579701263,-0.0008396576780235,-0.0246407233973841,0.01853705796867434
2021-01-26,DIA,309.39,62,greed,greed,-0.0008396576780235,-0.0198131807750735,-0.0083066679595332,0.03277416852516237
2021-01-27,DIA,303.26,40,fear,fear,-0.0198131807750735,0.0092659763898965,0.0131900019785002,0.035349205302380886
2021-01-28,DIA,306.07,45,neutral,neutral,0.0092659763898965,-0.0204528375861731,0.0150292416767405,0.011043225405952872
2021-01-29,DIA,299.81,38,fear,fear,-0.0204528375861731,0.0073713351789466,0.039124779026717,0.052633334445148505
2021-02-01,DIA,302.02,39,fear,fear,0.0073713351789466,0.0158929872193895,0.0393020329779485,0.04029534467916038
2021-02-02,DIA,306.82,58,greed,greed,0.0158929872193895,0.0014340655759077,0.023140603611238,0.020109510462160276
2021-02-03,DIA,307.26,50,neutral,neutral,0.0014340655759077,0.0110980928204127,0.0235631061641605,0.007550608605090129
2021-02-04,DIA,310.67,60,greed,greed,0.0110980928204127,0.0028003991373484,0.0129075868284673,0.014710142595036512
2021-02-05,DIA,311.54,60,greed,greed,0.0028003991373484,0.0075431726263079,0.0112345124221608,0.02153816524362836
2021-02-08,DIA,313.89,56,greed,greed,0.0075431726263079,9.55748829207792e-05,0.00538405173787,0.015037114912867652
2021-02-09,DIA,313.92,65,greed,greed,9.55748829207792e-05,0.0018476044852191,0.0085372069317024,0.029975790010193577
2021-02-10,DIA,314.5,63,greed,greed,0.0018476044852191,0.0005723370429253,0.0033704292527823,0.034435612082670854
2021-02-11,DIA,314.68,66,greed,greed,0.0005723370429253,0.0011440193212153,0.0007626795474768,0.04331384263378669
2021-02-12,DIA,315.04,73,greed,greed,0.0011440193212153,0.0017140680548499,0.0005396140172675,0.047771711528694624
2021-02-16,DIA,315.58,71,greed,greed,0.0017140680548499,0.003232143988846,-0.0006020660371379,0.042081247227327555
2021-02-17,DIA,316.6,66,greed,greed,0.003232143988846,-0.0032849020846494,0.0092545799115602,0.04475679090334794
2021-02-18,DIA,315.56,59,greed,greed,-0.0032849020846494,-0.002028140448726,-0.0050069717327924,0.04373177842565601
2021-02-19,DIA,314.92,59,greed,greed,-0.002028140448726,0.000920868792074,-0.0173694906642958,0.03521529277276761
2021-02-22,DIA,315.21,58,greed,greed,0.000920868792074,0.0005710478728466,0.0012055455093429,0.038165032835252785
2021-02-23,DIA,315.39,57,greed,greed,0.0005710478728466,0.0131266051555216,-0.0038048130885569,0.027489774564824553
2021-02-24,DIA,319.53,63,greed,greed,0.0131266051555216,-0.0173692611022437,-0.0204675617312927,0.014239664507245052
2021-02-25,DIA,313.98,58,greed,greed,-0.0173692611022437,-0.0144276705522645,-0.0140136314414931,0.03888782725014325
2021-02-26,DIA,309.45,48,neutral,neutral,-0.0144276705522645,0.0198416545483923,0.0187106156083374,0.0683793827758928
2021-03-01,DIA,315.59,58,greed,greed,0.0198416545483923,-0.0044361354922525,0.00842865743528,0.05092049811464258
2021-03-02,DIA,314.19,50,neutral,neutral,-0.0044361354922525,-0.0038193449823354,0.0140679206849358,0.052929755880199866
2021-03-03,DIA,312.99,43,fear,fear,-0.0038193449823354,-0.0108949167705039,0.0330361992395922,0.054921882488258404
2021-03-04,DIA,309.58,37,fear,fear,-0.0108949167705039,0.0182828348084502,0.0508753795464822,0.07064409845597262
2021-03-05,DIA,315.24,41,fear,fear,0.0182828348084502,0.009548280675041,0.041460474559066,0.06331683796472522
2021-03-08,DIA,318.25,39,fear,fear,0.009548280675041,0.0011311861743912,0.0372034564021994,0.050652003142183835
2021-03-09,DIA,318.61,43,fear,fear,0.0011311861743912,0.0148143498320829,0.0321709927497566,0.049464862998650355
2021-03-10,DIA,323.33,45,neutral,neutral,0.0148143498320829,0.0061856307796988,0.0230105465004792,0.03649522160022272
2021-03-11,DIA,325.33,50,neutral,neutral,0.0061856307796988,0.0091599299173148,0.0123874220022746,0.03851473888052141
2021-03-12,DIA,328.31,53,neutral,neutral,0.0091599299173148,0.0054217050957934,-0.0070055740001827,0.02814413207029944
2021-03-15,DIA,330.09,56,greed,greed,0.0054217050957934,-0.0037262564755066,-0.0086340089066617,0.020297494622678804
2021-03-16,DIA,328.86,54,neutral,neutral,-0.0037262564755066,0.0058079425895516,-0.0145958766648421,0.026363802225871067
2021-03-17,DIA,330.77,57,greed,greed,0.0058079425895516,-0.0042627807842305,-0.0202255343592223,0.029234815732986717
2021-03-18,DIA,329.36,52,neutral,neutral,-0.0042627807842305,-0.0101712411950449,-0.0096247267427739,0.03795239251882439
2021-03-19,DIA,326.01,50,neutral,neutral,-0.0101712411950449,0.003772890402135,0.0141099966258704,0.04521333701420205
2021-03-22,DIA,327.24,50,neutral,neutral,0.003772890402135,-0.0097176384305097,0.0135069062461801,0.03324776922136657
2021-03-23,DIA,324.06,41,fear,fear,-0.0097176384305097,6.171696599399645e-05,0.0208603345059557,0.053200024686786425
2021-03-24,DIA,324.08,37,fear,fear,6.171696599399645e-05,0.0065107380893607,0.018822512959763,0.04332263638607758
2021-03-25,DIA,326.19,37,fear,fear,0.0065107380893607,0.0135503847450872,0.0161255709862349,0.04365553818326745
2021-03-26,DIA,330.61,37,fear,fear,0.0135503847450872,0.0031759474910015,0.0138834276035206,0.02800883215873685
2021-03-29,DIA,331.66,39,fear,fear,0.0031759474910015,-0.0025327142254116,0.0081710185129348,0.024633660978109987
2021-03-30,DIA,330.82,42,fear,fear,-0.0025327142254116,-0.0019345867843539,0.0107309110694637,0.022822078471676475
2021-03-31,DIA,330.18,44,fear,fear,-0.0019345867843539,0.0038463868193105,0.0149918226421952,0.03146768429341567
2021-04-01,DIA,331.45,46,neutral,neutral,0.0038463868193105,0.0113139236687282,0.0193392668577463,0.02259767687434005
2021-04-05,DIA,335.2,54,neutral,neutral,0.0113139236687282,-0.0024761336515513,0.007010739856802,0.017631264916467857
2021-04-06,DIA,334.37,53,neutral,neutral,-0.0024761336515513,0.0,0.0072374914017405,0.0212937763555343
2021-04-07,DIA,334.37,52,neutral,neutral,0.0,0.0022729311840177,0.0094506086072314,0.02365642850734207
2021-04-08,DIA,335.13,48,neutral,neutral,0.0022729311840177,0.0081460925610956,0.0158445976188343,0.030973055232297902
2021-04-09,DIA,337.86,47,neutral,neutral,0.0081460925610956,-0.0009175398093884,0.0118392233469484,0.029657254484105788
2021-04-12,DIA,337.55,43,fear,fear,-0.0009175398093884,-0.0022515182935861,0.0094800770256258,0.030188120278477254
2021-04-13,DIA,336.79,43,fear,fear,-0.0022515182935861,0.0021972148816769,0.0039490483684194,0.018171560913328794
2021-04-14,DIA,337.53,39,fear,fear,0.0021972148816769,0.0086214558705892,0.0111693775368115,-0.004532930406186036
2021-04-15,DIA,340.44,47,neutral,neutral,0.0086214558705892,0.004171072729409,-0.006814710374809,2.9373751615529623e-05
2021-04-16,DIA,341.86,51,neutral,neutral,0.004171072729409,-0.00324694319312,-0.0041829988884338,0.007020417714853967
2021-04-19,DIA,340.75,45,neutral,neutral,-0.00324694319312,-0.0077182685253117,-0.002582538517975,0.008510638297872273
2021-04-20,DIA,338.12,42,fear,fear,-0.0077182685253117,0.0094049449899444,0.0050573760794982,0.008843014314444602
2021-04-21,DIA,341.3,49,neutral,neutral,0.0094049449899444,-0.0093173161441547,-0.0085848227365954,-0.0054497509522414694
2021-04-22,DIA,338.12,46,neutral,neutral,-0.0093173161441547,0.0068318940021294,0.0072459481840765,0.010055601561575705
2021-04-23,DIA,340.43,47,neutral,neutral,0.0068318940021294,-0.0016449784096583,-0.0043768175542696,0.004729312927767863
